"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20220101","2022","52","2022","156","CHN","China","M","Import","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","870844624",,"870844624","4","false","true",
"C","A","20220101","2022","52","2022","156","CHN","China","M","Import","70","BIH","Bosnia Herzegovina","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","122706171",,"122706171","4","false","true",
"C","A","20220101","2022","52","2022","156","CHN","China","M","Import","72","BWA","Botswana","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","398377258",,"398377258","4","false","true",
"C","A","20220101","2022","52","2022","156","CHN","China","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","109522043335",,"109522043335","4","false","true",
"C","A","20220101","2022","52","2022","156","CHN","China","M","Import","84","BLZ","Belize","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","711406",,"711406","4","false","true",
"C","A","20220101","2022","52","2022","156","CHN","China","M","Import","90","SLB","Solomon Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","301530143",,"301530143","4","false","true",
"C","A","20220101","2022","52","2022","156","CHN","China","M","Import","92","VGB","Br. Virgin Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","58542",,"58542","4","false","true",
"C","A","20220101","2022","52","2022","156","CHN","China","M","Import","96","BRN","Brunei Darussalam","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2247559180",,"2247559180","4","false","true",
"C","A","20220101","2022","52","2022","156","CHN","China","M","Import","100","BGR","Bulgaria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1271674251",,"1271674251","4","false","true",
"C","A","20220101","2022","52","2022","156","CHN","China","M","Import","104","MMR","Myanmar","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","11493540976",,"11493540976","4","false","true",
